Date,Time,HostCPU%,HostMem%,Bytes_Sent,Bytes_Recv,Packets_Sent,Packets_Recv,Clients
10/9/19,22:34:55,1.5,1.6,27376,42670,234,340,20
10/9/19,22:34:56,0.9,1.6,55109,89950,385,541,20
10/9/19,22:34:57,0.3,1.6,57762,91074,470,639,21
10/9/19,22:34:58,0.9,1.6,72479,112889,585,762,21
10/9/19,22:34:59,1.1,1.6,112476,191586,642,813,21
10/9/19,22:35:00,0.6,1.6,75693,118279,637,791,21
10/9/19,22:35:01,0.5,1.6,59481,93133,532,724,21
10/9/19,22:35:02,2,1.6,377617,583331,2890,3039,21
10/9/19,22:35:03,1.4,1.6,235301,345390,2007,2195,21
10/9/19,22:35:04,0.2,1.6,36738,57665,350,549,21
10/9/19,22:35:05,1.4,1.6,149851,217364,1391,1553,21
10/9/19,22:35:06,0.2,1.6,29532,44075,325,487,21
10/9/19,22:35:07,0.4,1.6,56425,89345,486,677,21
10/9/19,22:35:08,0.5,1.6,77413,122333,600,790,21
10/9/19,22:35:09,0.2,1.6,43893,72632,353,562,21
10/9/19,22:35:10,1.1,1.6,130859,197039,1098,1273,21
10/9/19,22:35:11,0.3,1.6,38376,63161,331,532,21
10/9/19,22:35:12,0.6,1.6,45811,74051,394,560,22
10/9/19,22:35:13,1.7,1.6,158015,247034,1211,1378,22
10/9/19,22:35:14,0.2,1.6,44040,67171,391,564,22
10/9/19,22:35:15,0.2,1.6,26431,44103,237,415,22
10/9/19,22:35:16,0.8,1.6,52623,86807,402,610,22
10/9/19,22:35:17,0.3,1.6,46778,73653,423,613,22
10/9/19,22:35:18,0.7,1.6,91402,141285,759,956,22
10/9/19,22:35:19,1.8,1.6,192738,298998,1441,1604,22
10/9/19,22:35:20,0.9,1.6,73438,122849,480,670,22
10/9/19,22:35:21,0.2,1.6,38819,64186,303,476,22
10/9/19,22:35:22,1.7,1.6,213084,318675,1845,2041,22
10/9/19,22:35:23,0.9,1.6,95083,133971,980,1168,22
10/9/19,22:35:24,0.5,1.6,72671,108157,642,760,22
10/9/19,22:35:25,0.7,1.6,121583,184766,950,1081,22
10/9/19,22:35:26,0.2,1.6,60320,99113,379,573,22
10/9/19,22:35:27,1.1,1.6,198911,294633,1738,1954,22
10/9/19,22:35:28,0.6,1.6,84478,129407,637,831,22
10/9/19,22:35:29,0.7,1.6,105386,167718,720,906,22
10/9/19,22:35:30,0.7,1.6,114915,179311,859,1049,22
10/9/19,22:35:31,1.5,1.6,80298,130974,536,726,22
10/9/19,22:35:32,1.2,1.6,91153,131241,876,1045,22
10/9/19,22:35:33,1.1,1.6,162888,249506,1312,1513,22
10/9/19,22:35:34,1.3,1.6,178817,268735,1452,1651,22
10/9/19,22:35:35,0.4,1.6,55283,91016,351,551,22
10/9/19,22:35:36,0.7,1.6,81177,123499,660,860,22
10/9/19,22:35:37,0.4,1.6,57822,91814,454,655,23
10/9/19,22:35:38,0.3,1.6,49350,83383,296,496,23
10/9/19,22:35:39,1.9,1.6,183032,277011,1508,1723,23
10/9/19,22:35:40,1,1.6,100437,153214,863,1059,23
10/9/19,22:35:41,0.2,1.6,4604,6511,58,78,23
10/9/19,22:35:42,0.3,1.6,39356,61303,418,611,23
10/9/19,22:35:43,0.3,1.6,63210,103126,467,658,23
10/9/19,22:35:44,1.4,1.6,227035,338903,1928,2143,23
10/9/19,22:35:45,2.1,1.6,186065,286714,1402,1590,23
10/9/19,22:35:46,1.6,1.6,94321,158953,538,721,23
10/9/19,22:35:47,3.5,1.6,148741,222432,1241,1422,23
10/9/19,22:35:48,2.8,1.6,84366,130063,613,713,23
10/9/19,22:35:49,2.7,1.6,174049,273924,1223,1395,23
10/9/19,22:35:50,2,1.6,120653,185407,953,1143,23
10/9/19,22:35:51,0.4,1.6,48380,83214,324,543,23
10/9/19,22:35:52,0.2,1.6,46516,77063,362,564,23
10/9/19,22:35:53,1.7,1.6,40104,60260,380,504,23
10/9/19,22:35:54,0.5,1.6,30968,49508,300,471,23
10/9/19,22:35:55,0.9,1.6,52836,84702,428,628,23
10/9/19,22:35:56,0.6,1.6,196680,324975,1229,1442,23
10/9/19,22:35:57,0.4,1.6,83691,135080,605,800,23
10/9/19,22:35:58,1.3,1.6,180946,251605,1830,2040,23
10/9/19,22:35:59,0.2,1.6,34429,54998,339,542,23
10/9/19,22:36:00,0.3,1.6,9852,16911,99,168,24
10/9/19,22:36:01,0.2,1.6,17352,28472,168,289,24
10/9/19,22:36:02,1,1.6,110836,169209,953,1179,24
10/9/19,22:36:03,2.2,1.6,306604,461348,2496,2700,24
10/9/19,22:36:04,1,1.6,57728,89529,529,742,24
10/9/19,22:36:05,1.2,1.6,54320,87692,441,656,24
10/9/19,22:36:06,1.1,1.6,53293,84935,459,676,24
10/9/19,22:36:07,1.1,1.6,34399,52710,362,541,24
10/9/19,22:36:08,1,1.6,30349,47883,305,486,24
10/9/19,22:36:09,1.6,1.6,103626,150288,1041,1279,24
10/9/19,22:36:10,1.1,1.6,90974,132055,798,838,24
10/9/19,22:36:11,0.4,1.6,41045,65979,348,496,24
10/9/19,22:36:12,0.2,1.6,36601,58951,388,601,24
10/9/19,22:36:13,1.3,1.6,189176,287703,1582,1794,24
10/9/19,22:36:14,0.6,1.6,78034,115269,729,940,25
10/9/19,22:36:15,0.4,1.6,131101,226941,673,880,25
10/9/19,22:36:16,1,1.6,155676,241134,1244,1462,25
10/9/19,22:36:17,0.3,1.6,51404,83073,444,669,25
10/9/19,22:36:18,1.3,1.6,226275,338708,1891,2104,25
10/9/19,22:36:19,2.5,1.6,294691,444771,2383,2615,25
10/9/19,22:36:20,0.4,1.6,56376,91998,432,636,25
10/9/19,22:36:21,0.3,1.6,43096,73601,302,501,25
10/9/19,22:36:23,0.5,1.6,101138,161014,777,1000,25
10/9/19,22:36:24,0.2,1.6,46430,78195,358,583,25
10/9/19,22:36:25,0.4,1.6,43149,67632,357,540,25
10/9/19,22:36:26,0.6,1.6,53712,84671,434,638,25
10/9/19,22:36:27,1,1.6,105277,165416,773,1005,25
10/9/19,22:36:28,1.1,1.6,113599,177247,867,1087,25
10/9/19,22:36:29,0.4,1.6,64466,106389,403,621,25
10/9/19,22:36:30,0.7,1.6,73490,115515,614,820,25
10/9/19,22:36:31,0.6,1.6,72262,107249,696,903,26
10/9/19,22:36:32,1.3,1.6,163899,247307,1396,1640,26
10/9/19,22:36:33,0.7,1.6,63249,101866,495,702,26
10/9/19,22:36:34,0.4,1.6,154480,259959,905,1116,26
10/9/19,22:36:35,0.9,1.6,193349,287346,1669,1896,26
10/9/19,22:36:36,1.9,1.6,314257,460957,2723,2937,26
10/9/19,22:36:37,0.3,1.6,54214,83850,456,675,26
10/9/19,22:36:38,0.4,1.6,51933,81361,463,708,26
10/9/19,22:36:39,0.6,1.6,58010,90980,488,710,26
10/9/19,22:36:40,0.3,1.6,58974,92931,539,778,26
10/9/19,22:36:41,1.5,1.6,172898,244769,1674,1814,26
10/9/19,22:36:42,0.5,1.6,39152,60067,434,656,26
10/9/19,22:36:43,0.7,1.6,28034,40770,328,424,26
10/9/19,22:36:44,0.7,1.6,86137,127065,809,1031,26
10/9/19,22:36:45,0.2,1.6,50169,86117,361,617,26
10/9/19,22:36:46,1.2,1.6,167514,258015,1324,1552,26
10/9/19,22:36:47,0.3,1.6,62392,105193,423,649,26
10/9/19,22:36:48,1.3,1.6,196943,323445,1256,1486,26
10/9/19,22:36:49,0.8,1.6,101802,166614,718,938,26
10/9/19,22:36:50,0.5,1.6,142043,234397,866,1072,26
10/9/19,22:36:51,1.6,1.6,256126,387338,2097,2353,26
10/9/19,22:36:52,0.9,1.6,190748,292763,1517,1739,26
10/9/19,22:36:53,0.4,1.6,59782,91020,564,786,27
10/9/19,22:36:54,0.9,1.6,52077,88633,379,626,27
10/9/19,22:36:55,1,1.6,54055,82220,588,841,27
10/9/19,22:36:56,0.2,1.6,51160,85789,400,646,27
10/9/19,22:36:57,0.3,1.6,58566,102189,356,595,27
10/9/19,22:36:58,1.6,1.6,156696,237399,1355,1577,27
10/9/19,22:36:59,0.3,1.6,49636,85483,353,603,27
10/9/19,22:37:00,0.6,1.6,71264,120447,470,709,27
10/9/19,22:37:01,1.3,1.6,69245,112915,548,826,27
10/9/19,22:37:02,0.2,1.6,58929,102716,377,601,27
10/9/19,22:37:03,0.3,1.6,67243,111297,498,736,27
10/9/19,22:37:04,1.9,1.6,153091,229351,1351,1590,27
10/9/19,22:37:05,0.9,1.6,74902,120256,614,858,27
10/9/19,22:37:06,0.3,1.6,115798,199521,662,890,27
10/9/19,22:37:07,0.7,1.6,49791,81630,490,745,27
10/9/19,22:37:08,0.5,1.6,110629,166579,956,1193,27
10/9/19,22:37:09,0.3,1.6,29571,49942,273,489,28
10/9/19,22:37:10,2,1.6,151490,204247,1673,1907,28
10/9/19,22:37:11,2.5,1.6,174679,263785,1502,1739,28
10/9/19,22:37:12,0.3,1.6,19477,28629,226,321,28
10/9/19,22:37:13,0.7,1.6,59424,94970,561,823,28
10/9/19,22:37:14,1.6,1.6,149258,228954,1225,1473,28
10/9/19,22:37:15,0.3,1.6,52492,91160,327,552,28
10/9/19,22:37:16,0.9,1.6,128867,207999,877,1113,28
10/9/19,22:37:17,0.4,1.6,98751,164142,627,861,28
10/9/19,22:37:18,0.2,1.6,93837,160581,536,770,28
10/9/19,22:37:19,1.5,1.6,241379,369700,1902,2164,28
10/9/19,22:37:20,0.3,1.6,107631,186019,555,782,28
10/9/19,22:37:21,0.9,1.6,148604,240804,1004,1249,28
10/9/19,22:37:22,0.3,1.6,80872,142775,394,630,28
10/9/19,22:37:23,0.5,1.6,95532,157738,641,881,28
10/9/19,22:37:24,0.3,1.6,67401,106771,561,794,28
10/9/19,22:37:25,0.7,1.6,73091,115410,603,868,28
10/9/19,22:37:26,0.6,1.6,104144,166249,737,986,29
10/9/19,22:37:27,1.8,1.6,219658,340123,1682,1929,29
10/9/19,22:37:28,1.4,1.6,157485,245922,1164,1409,29
10/9/19,22:37:29,1.5,1.6,141411,222645,1031,1270,29
10/9/19,22:37:30,1,1.6,79288,128091,584,862,29
10/9/19,22:37:31,0.3,1.6,80447,138158,480,717,29
10/9/19,22:37:32,0.9,1.6,95324,154148,687,940,29
10/9/19,22:37:33,0.6,1.6,184476,309786,1055,1292,29
10/9/19,22:37:34,0.6,1.6,165282,274081,1010,1247,29
10/9/19,22:37:35,2.3,1.6,352046,529770,3046,3326,29
10/9/19,22:37:36,1.1,1.6,107433,169911,774,1042,29
10/9/19,22:37:37,1.1,1.6,85977,137324,686,958,29
10/9/19,22:37:38,1.8,1.6,112787,167947,1049,1321,29
10/9/19,22:37:39,1.7,1.6,92947,140407,853,1126,29
10/9/19,22:37:40,0.6,1.6,69000,108954,627,897,29
10/9/19,22:37:41,1,1.6,79864,125131,719,1001,29
10/9/19,22:37:42,0.2,1.6,29600,52299,320,547,29
10/9/19,22:37:43,1.6,1.6,112454,174316,929,1202,29
10/9/19,22:37:44,2.6,1.6,252441,375273,2175,2444,29
10/9/19,22:37:45,0.7,1.6,93431,154022,626,865,29
10/9/19,22:37:46,0.2,1.6,101836,182309,412,649,29
10/9/19,22:37:47,2.1,1.6,288022,460484,1908,2159,29
10/9/19,22:37:48,0.3,1.6,119570,208123,580,817,29
10/9/19,22:37:49,0.7,1.6,160688,273241,862,1101,29
10/9/19,22:37:50,2.6,1.6,249035,384193,1895,2141,29
10/9/19,22:37:51,0.9,1.6,87921,147492,561,814,29
10/9/19,22:37:52,0.3,1.6,77768,134459,465,723,29
10/9/19,22:37:53,1.1,1.6,92050,145670,755,1017,29
10/9/19,22:37:54,0.5,1.6,59282,94125,501,751,29
10/9/19,22:37:55,0.5,1.6,65967,105267,559,859,30
10/9/19,22:37:56,0.6,1.6,128998,216941,783,1033,30
10/9/19,22:37:57,0.9,1.6,186693,291192,1454,1735,30
10/9/19,22:37:58,0.9,1.6,196545,293583,1680,1967,30
10/9/19,22:37:59,0.6,1.6,115684,191230,805,1084,30
10/9/19,22:38:00,2.3,1.6,213135,310539,1930,2223,30
10/9/19,22:38:01,0.3,1.6,63972,108586,456,729,30
10/9/19,22:38:02,0.7,1.6,111617,176011,913,1186,30
10/9/19,22:38:03,3.1,1.6,273036,396139,2442,2697,30
10/9/19,22:38:04,1.4,1.6,128422,216323,761,1018,30
10/9/19,22:38:05,0.3,1.6,75234,129489,470,739,30
10/9/19,22:38:06,1.1,1.6,125550,202593,889,1129,30
10/9/19,22:38:07,1.5,1.6,117719,186120,897,1166,30
10/9/19,22:38:08,0.5,1.6,87227,145151,606,876,30
10/9/19,22:38:09,1.9,1.6,170349,260634,1399,1674,30
10/9/19,22:38:10,0.8,1.6,97999,159627,706,955,30
10/9/19,22:38:11,0.7,1.6,25059,35972,208,264,30
10/9/19,22:38:12,0.4,1.6,11839,13705,168,169,30
10/9/19,22:38:13,0.5,1.6,24888,38009,278,384,30
10/9/19,22:38:14,1.1,1.6,221527,347153,1666,1911,30
10/9/19,22:38:15,1,1.6,190764,301234,1386,1653,30
10/9/19,22:38:16,1.4,1.6,144980,227573,1117,1385,30
10/9/19,22:38:17,2.8,1.6,366503,555623,2914,3170,30
10/9/19,22:38:18,1.6,1.6,237966,383703,1569,1832,31
10/9/19,22:38:19,0.3,1.6,94816,167664,458,729,31
10/9/19,22:38:20,1.6,1.6,222416,359550,1483,1749,31
10/9/19,22:38:21,2.6,1.6,170213,267825,1242,1510,31
10/9/19,22:38:22,0.7,1.6,84054,139415,594,847,31
10/9/19,22:38:23,0.5,1.6,93690,149758,767,1082,31
10/9/19,22:38:24,0.7,1.6,57038,91825,475,745,31
10/9/19,22:38:25,0.6,1.6,41608,69316,320,562,31
10/9/19,22:38:26,0.8,1.6,47141,77687,370,613,31
10/9/19,22:38:27,0.5,1.6,69250,114425,501,788,31
10/9/19,22:38:28,0.2,1.6,95126,153707,738,1019,31
10/9/19,22:38:29,1.5,1.6,209311,315811,1778,2082,31
10/9/19,22:38:30,0.2,1.6,136199,236877,736,1033,31
10/9/19,22:38:31,0.9,1.6,98126,162612,681,967,31
10/9/19,22:38:32,1.4,1.6,212308,327329,1654,1929,32
10/9/19,22:38:33,0.6,1.6,208909,340936,1369,1637,32
10/9/19,22:38:34,2.2,1.6,247277,365619,2164,2443,32
10/9/19,22:38:35,1,1.6,176725,275968,1382,1678,32
10/9/19,22:38:36,1.3,1.6,122297,190553,995,1294,32
10/9/19,22:38:37,1.6,1.6,97860,158905,740,1041,32
10/9/19,22:38:38,1.9,1.6,159346,241547,1387,1657,32
10/9/19,22:38:39,1.2,1.6,87594,140333,738,1040,32
10/9/19,22:38:40,1.2,1.6,92132,145635,806,1155,32
10/9/19,22:38:41,1.2,1.6,45890,69667,437,534,32
10/9/19,22:38:42,0.3,1.6,20252,32437,197,316,32
10/9/19,22:38:43,0.6,1.6,42888,65677,470,675,32
10/9/19,22:38:44,2.2,1.6,124850,190229,1074,1339,32
10/9/19,22:38:45,2,1.6,166869,258314,1321,1604,32
10/9/19,22:38:46,1.2,1.6,144835,252559,690,990,32
10/9/19,22:38:47,1.5,1.6,162420,269777,1011,1291,33
10/9/19,22:38:48,1.8,1.6,122513,204091,782,1061,33
10/9/19,22:38:49,2.1,1.6,115394,192761,696,946,33
10/9/19,22:38:50,0.5,1.6,137277,237773,699,970,33
10/9/19,22:38:51,0.4,1.6,99798,174261,529,808,33
10/9/19,22:38:52,2.1,1.6,175505,270072,1379,1665,33
10/9/19,22:38:54,0.5,1.6,100158,162861,704,996,33
10/9/19,22:38:55,0.7,1.6,81577,117829,806,1116,33
10/9/19,22:38:56,0.4,1.6,97182,163639,544,661,33
10/9/19,22:38:57,0.3,1.6,45030,76004,339,593,33
10/9/19,22:38:58,0.6,1.6,84017,139073,590,886,33
10/9/19,22:38:59,0.5,1.6,75435,121390,658,976,33
10/9/19,22:39:00,2.4,1.6,349308,526535,2915,3171,33
10/9/19,22:39:01,0.9,1.6,155791,243044,1258,1579,33
10/9/19,22:39:02,1.6,1.6,215367,333023,1699,1992,33
10/9/19,22:39:03,0.7,1.6,121996,202726,767,1060,33
10/9/19,22:39:04,0.4,1.6,131024,223889,738,1019,33
10/9/19,22:39:05,1.5,1.6,182640,286624,1369,1652,33
10/9/19,22:39:06,0.3,1.6,118704,210883,569,886,33
10/9/19,22:39:07,1.3,1.6,163130,264304,1101,1400,33
10/9/19,22:39:08,2.3,1.6,206081,329841,1432,1726,33
10/9/19,22:39:09,1.8,1.6,182745,289286,1382,1690,34
10/9/19,22:39:10,1.6,1.6,146708,227642,1232,1549,34
10/9/19,22:39:11,0.7,1.6,75547,120415,666,962,34
10/9/19,22:39:12,1.3,1.6,91695,147654,655,872,34
10/9/19,22:39:13,1.1,1.6,74464,119623,580,790,34
10/9/19,22:39:14,0.6,1.6,154369,265790,857,1116,34
10/9/19,22:39:15,2,1.6,346343,534091,2679,2974,34
10/9/19,22:39:16,3.3,1.6,372906,552415,3078,3267,34
10/9/19,22:39:17,2.5,1.6,266448,431127,1662,1950,34
10/9/19,22:39:18,0.3,1.6,135770,241457,621,944,34
10/9/19,22:39:19,0.7,1.6,158476,270366,878,1174,34
10/9/19,22:39:20,0.6,1.6,135703,229387,773,1071,34
10/9/19,22:39:21,0.4,1.6,128010,220164,738,1039,34
10/9/19,22:39:22,1.4,1.6,122238,185919,1088,1377,34
10/9/19,22:39:23,0.3,1.6,77331,127624,650,1004,34
10/9/19,22:39:24,0.6,1.6,66454,104165,654,950,34
10/9/19,22:39:25,0.2,1.6,17516,25204,200,259,34
10/9/19,22:39:26,0.5,1.6,6799,6895,118,119,34
10/9/19,22:39:27,0.5,1.6,124892,209579,800,1033,34
10/9/19,22:39:28,0.7,1.6,164680,270077,1147,1464,34
10/9/19,22:39:29,2.9,1.6,342437,502668,3083,3461,34
10/9/19,22:39:30,1.3,1.6,156181,246671,1186,1481,34
10/9/19,22:39:31,0.2,1.6,96496,172786,459,770,34
10/9/19,22:39:32,1.5,1.6,198648,317203,1437,1744,34
10/9/19,22:39:33,1.6,1.6,222911,356192,1517,1818,35
10/9/19,22:39:34,2.2,1.6,240796,389893,1573,1869,35
10/9/19,22:39:35,0.4,1.6,154372,271726,708,1002,35
10/9/19,22:39:36,0.5,1.6,134680,245339,523,862,35
10/9/19,22:39:37,3.1,1.6,227401,346274,1825,2088,35
10/9/19,22:39:38,1,1.6,126609,218757,702,1017,35
10/9/19,22:39:39,0.4,1.6,91792,154975,643,969,35
10/9/19,22:39:40,1.1,1.6,150886,245483,1074,1399,35
10/9/19,22:39:41,0.6,1.6,73050,127119,507,847,35
10/9/19,22:39:42,0.7,1.6,71622,115012,649,995,35
10/9/19,22:39:43,0.5,1.6,51850,89872,399,686,35
10/9/19,22:39:44,1.6,1.6,101763,169684,702,1037,35
10/9/19,22:39:45,3,1.6,491040,763290,3647,3943,35
10/9/19,22:39:46,2.4,1.6,418475,663625,2901,3247,35
10/9/19,22:39:47,2.2,1.6,324844,529644,2000,2289,35
10/9/19,22:39:48,0.5,1.6,146161,258681,650,956,35
10/9/19,22:39:49,1,1.6,209650,359660,1069,1392,35
10/9/19,22:39:50,1.3,1.6,204022,340688,1108,1398,35
10/9/19,22:39:51,0.5,1.6,176379,304762,913,1221,35
10/9/19,22:39:52,1,1.6,132253,221741,841,1168,35
10/9/19,22:39:53,0.4,1.6,95255,152453,783,1128,35
10/9/19,22:39:54,0.8,1.6,81485,124985,713,975,35
10/9/19,22:39:55,0.4,1.6,20568,31558,199,334,35
10/9/19,22:39:56,0.4,1.6,24183,38029,228,394,35
10/9/19,22:39:57,0.6,1.6,72663,116624,593,874,35
10/9/19,22:39:58,1.2,1.6,121463,187701,1069,1413,35
10/9/19,22:39:59,0.3,1.6,85392,141868,628,943,35
10/9/19,22:40:00,1.2,1.6,126666,210970,857,1230,35
10/9/19,22:40:01,0.7,1.6,144106,248806,790,1124,35
10/9/19,22:40:02,0.6,1.6,145676,258252,645,963,35
10/9/19,22:40:03,2,1.6,281329,442855,2003,2312,35
10/9/19,22:40:04,1.7,1.6,182999,291963,1294,1579,35
10/9/19,22:40:05,1.6,1.6,164900,275637,1043,1410,35
10/9/19,22:40:06,1.2,1.6,141053,224763,1064,1396,35
10/9/19,22:40:07,2,1.6,221861,361059,1498,1836,35
10/9/19,22:40:08,1.2,1.6,168077,261419,1374,1717,36
10/9/19,22:40:09,0.7,1.6,171216,276250,1288,1628,36
10/9/19,22:40:10,1.1,1.6,148303,232657,1202,1529,36
10/9/19,22:40:11,0.8,1.6,242039,379731,1852,2222,36
10/9/19,22:40:12,0.4,1.6,70254,117673,538,869,36
10/9/19,22:40:13,1.6,1.6,224204,357428,1639,1964,36
10/9/19,22:40:14,0.4,1.6,109570,179490,794,1137,36
10/9/19,22:40:15,2.4,1.6,281525,450628,1931,2250,36
10/9/19,22:40:16,1.7,1.6,279880,462949,1644,1957,36
10/9/19,22:40:17,1,1.6,201728,348830,996,1313,36
10/9/19,22:40:18,0.3,1.6,168780,310290,576,930,36
10/9/19,22:40:19,2,1.6,217836,347638,1468,1719,36
10/9/19,22:40:20,0.7,1.6,162957,286336,753,1070,36
10/9/19,22:40:21,2.1,1.6,297110,502557,1630,1956,36
10/9/19,22:40:22,0.5,1.6,117822,202806,683,1061,36
10/9/19,22:40:23,1,1.6,200486,319085,1591,1968,36
10/9/19,22:40:24,1,1.6,138240,188581,1424,1478,36
10/9/19,22:40:25,0.6,1.6,50174,67984,513,516,36
10/9/19,22:40:26,0.7,1.6,28366,42581,314,451,36
10/9/19,22:40:27,0.3,1.6,57561,92528,484,753,37
10/9/19,22:40:28,1.1,1.6,141267,230993,986,1382,37
10/9/19,22:40:29,0.4,1.6,94463,151020,798,1164,37
10/9/19,22:40:30,2.1,1.6,181989,283735,1422,1777,37
10/9/19,22:40:31,2.1,1.6,190472,316858,1123,1464,37
10/9/19,22:40:32,2.7,1.6,220125,362664,1369,1706,37
10/9/19,22:40:33,1.1,1.6,130535,229304,690,1071,37
10/9/19,22:40:34,2.1,1.6,157185,261277,1010,1357,37
10/9/19,22:40:35,2.7,1.6,117607,182328,955,1188,37
10/9/19,22:40:36,1.5,1.6,251554,404134,1742,2087,37
10/9/19,22:40:37,1.7,1.6,232528,378190,1486,1814,37
10/9/19,22:40:38,1.4,1.6,149294,252357,908,1261,37
10/9/19,22:40:39,1.6,1.6,243608,410001,1539,1946,37
10/9/19,22:40:40,0.5,1.6,169912,272585,1251,1526,37
10/9/19,22:40:41,1,1.6,146375,231309,1230,1638,37
10/9/19,22:40:42,1.5,1.6,256775,387303,2189,2567,38
10/9/19,22:40:43,0.4,1.6,68596,121774,483,868,38
10/9/19,22:40:44,2.1,1.6,262622,415065,1914,2275,38
10/9/19,22:40:45,0.8,1.6,200227,335961,1184,1565,38
10/9/19,22:40:46,1.5,1.6,300821,469429,2181,2482,38
10/9/19,22:40:47,0.4,1.6,161242,289250,674,1015,38
10/9/19,22:40:48,2.1,1.6,248643,400845,1628,1970,38
10/9/19,22:40:49,2.6,1.6,220879,379900,1071,1398,38
10/9/19,22:40:50,0.5,1.6,198214,343919,994,1327,38
10/9/19,22:40:51,3.4,1.6,364898,553239,2932,3270,38
10/9/19,22:40:52,0.6,1.6,216368,368510,1218,1578,38
10/9/19,22:40:53,0.3,1.6,86472,149306,591,964,38
10/9/19,22:40:54,1.7,1.6,289568,437157,2494,2847,38
10/9/19,22:40:55,0.8,1.6,156516,239326,1388,1744,38
10/9/19,22:40:56,1,1.6,94922,142361,916,1198,38
10/9/19,22:40:57,0.8,1.6,127789,207388,972,1326,38
10/9/19,22:40:58,0.4,1.6,84532,150505,508,897,39
10/9/19,22:40:59,1.8,1.6,173808,276006,1366,1748,39
10/9/19,22:41:00,2.1,1.6,178129,290722,1223,1604,39
10/9/19,22:41:01,1.1,1.6,183248,313664,988,1345,39
10/9/19,22:41:02,1.2,1.6,160634,277497,846,1207,39
10/9/19,22:41:03,0.4,1.6,146081,259832,673,1031,39
10/9/19,22:41:04,1.5,1.6,202051,343499,1157,1556,39
10/9/19,22:41:05,2.1,1.6,181971,295782,1273,1629,39
10/9/19,22:41:06,1.8,1.6,210531,346415,1343,1702,39
10/9/19,22:41:07,1.2,1.6,199118,335126,1165,1495,39
10/9/19,22:41:08,1.9,1.6,161788,263539,1144,1523,39
10/9/19,22:41:09,1.1,1.6,120125,203142,787,1164,39
10/9/19,22:41:10,1.7,1.6,126025,210046,934,1358,39
10/9/19,22:41:11,1.9,1.6,133138,212050,1040,1420,39
10/9/19,22:41:12,2.2,1.6,121475,195400,962,1313,39
10/9/19,22:41:13,1.9,1.6,271926,439855,1913,2319,39
10/9/19,22:41:14,0.5,1.6,122259,210145,650,967,39
10/9/19,22:41:15,1.5,1.6,302329,490252,2030,2389,39
10/9/19,22:41:16,0.7,1.6,226114,400911,974,1369,39
10/9/19,22:41:17,3,1.6,336686,515186,2610,2929,39
10/9/19,22:41:18,1.7,1.6,370895,600716,2282,2631,39
10/9/19,22:41:19,0.5,1.6,185922,331784,783,1145,39
10/9/19,22:41:20,2.1,1.6,283967,441081,2179,2550,39
10/9/19,22:41:21,0.6,1.6,191256,328679,1051,1415,39
10/9/19,22:41:22,1.6,1.6,181096,309474,1068,1495,39
10/9/19,22:41:23,0.6,1.6,90674,151211,732,1137,39
10/9/19,22:41:24,0.7,1.6,51180,83842,494,827,39
10/9/19,22:41:25,1,1.6,93567,143435,941,1346,39
10/9/19,22:41:26,0.4,1.6,55287,84326,620,916,39
10/9/19,22:41:27,0.9,1.6,142446,224921,1172,1572,39
10/9/19,22:41:29,0.5,1.6,97528,159176,791,1149,39
10/9/19,22:41:30,1.4,1.6,199228,320211,1437,1790,40
10/9/19,22:41:31,0.9,1.6,165649,288895,862,1237,40
10/9/19,22:41:32,0.7,1.6,229562,404201,1072,1450,40
10/9/19,22:41:33,2.3,1.6,293050,461258,2118,2451,40
10/9/19,22:41:34,2,1.6,362398,573239,2591,2922,40
10/9/19,22:41:35,0.3,1.6,208262,377566,787,1191,40
10/9/19,22:41:36,2.1,1.6,310174,499500,2108,2485,40
10/9/19,22:41:37,3.5,1.6,327591,498008,2634,2976,40
10/9/19,22:41:38,2.9,1.6,353358,550589,2656,3039,40
10/9/19,22:41:39,0.5,1.6,116988,210940,563,957,40
10/9/19,22:41:40,1.2,1.6,126319,201854,1078,1493,40
10/9/19,22:41:41,2.2,1.6,73054,115694,684,990,40
10/9/19,22:41:42,1.3,1.6,148273,255077,880,1318,40
10/9/19,22:41:43,0.5,1.6,145907,253230,825,1220,40
10/9/19,22:41:44,2,1.6,229019,369941,1622,2028,40
10/9/19,22:41:45,1.8,1.6,155206,260910,992,1387,40
10/9/19,22:41:46,0.5,1.6,169988,293065,984,1411,41
10/9/19,22:41:47,1.1,1.6,208814,357237,1144,1522,41
10/9/19,22:41:48,0.7,1.6,244638,428869,1152,1532,41
10/9/19,22:41:49,0.3,1.6,193389,349842,725,1085,41
10/9/19,22:41:50,2.5,1.6,235215,392205,1386,1725,41
10/9/19,22:41:51,1.8,1.6,323593,530458,2060,2431,41
10/9/19,22:41:52,2.1,1.6,246758,400155,1706,2140,41
10/9/19,22:41:53,3.9,1.6,284318,436788,2265,2680,41
10/9/19,22:41:54,0.5,1.6,127620,214677,850,1264,41
10/9/19,22:41:55,0.4,1.6,143753,241412,944,1349,41
10/9/19,22:41:56,2.5,1.6,260361,400389,2035,2406,41
10/9/19,22:41:57,1.8,1.6,190351,311152,1312,1723,41
10/9/19,22:41:58,1.7,1.6,165207,283711,944,1392,41
10/9/19,22:41:59,0.5,1.6,157163,270236,897,1301,41
10/9/19,22:42:00,1.1,1.6,255820,430899,1537,1925,41
10/9/19,22:42:01,1.4,1.6,200414,320044,1441,1809,41
