Date,Time,HostCPU%,HostMem%,Bytes_Sent,Bytes_Recv,Packets_Sent,Packets_Recv,Clients
10/9/2019,19:11:17,0.1,1.4,12720,2215,117,29,10
10/9/2019,19:11:18,0.6,1.4,34263,8076,176,121,10
10/9/2019,19:11:19,0.1,1.4,128,920,2,9,10
10/9/2019,19:11:20,0.2,1.4,1115,2244,17,25,10
10/9/2019,19:11:21,0.1,1.4,841,1049,13,15,10
10/9/2019,19:11:22,0.3,1.4,75057,9515,211,140,10
10/9/2019,19:11:23,0.2,1.4,32089,7033,154,106,11
10/9/2019,19:11:24,0.1,1.4,13418,1728,122,22,11
10/9/2019,19:11:25,0.3,1.4,23026,4881,117,73,11
10/9/2019,19:11:26,1.1,1.4,167342,53166,819,819,11
10/9/2019,19:11:27,0.1,1.4,2240,2425,35,36,11
10/9/2019,19:11:28,0.2,1.4,128,222,2,3,11
10/9/2019,19:11:29,0.3,1.4,12778,1639,112,20,11
10/9/2019,19:11:30,0.1,1.4,11672,2476,108,34,11
10/9/2019,19:11:31,0.6,1.4,53351,12556,271,182,11
10/9/2019,19:11:32,1.1,1.4,95815,28192,514,425,11
10/9/2019,19:11:33,0.6,1.4,26217,5909,176,86,11
10/9/2019,19:11:34,0.2,1.4,16034,2458,132,33,11
10/9/2019,19:11:35,0.1,1.4,12696,2237,99,27,11
10/9/2019,19:11:36,0.7,1.4,35304,9772,232,143,11
10/9/2019,19:11:37,0.1,1.4,13874,2279,116,29,11
10/9/2019,19:11:38,0.1,1.4,12438,1836,112,24,11
10/9/2019,19:11:39,0.3,1.4,11362,2707,99,35,11
10/9/2019,19:11:40,0.1,1.4,6511,2736,51,31,11
10/9/2019,19:11:41,0.3,1.4,6432,2665,57,39,11
10/9/2019,19:11:42,0.1,1.4,5666,1336,54,19,11
10/9/2019,19:11:43,0.2,1.4,3157,737,25,9,11
10/9/2019,19:11:44,0.2,1.4,11554,2500,87,35,11
10/9/2019,19:11:45,0.2,1.4,8937,3671,67,32,11
10/9/2019,19:11:46,0.2,1.4,18084,4295,145,59,11
10/9/2019,19:11:47,0.9,1.4,58847,15571,317,234,11
10/9/2019,19:11:48,0.9,1.4,41861,10899,246,155,11
10/9/2019,19:11:49,0.6,1.4,10915,2088,77,25,11
10/9/2019,19:11:50,0.2,1.4,65528,8656,131,131,11
10/9/2019,19:11:51,0.2,1.4,31225,8648,144,129,12
10/9/2019,19:11:52,1,1.4,119800,38334,699,584,12
10/9/2019,19:11:53,0.1,1.4,8983,1003,90,11,12
10/9/2019,19:11:54,0.3,1.4,16221,2456,123,34,12
10/9/2019,19:11:55,0.4,1.4,576,763,9,11,12
10/9/2019,19:11:56,0.2,1.4,1163,1216,18,19,12
10/9/2019,19:11:57,0.4,1.4,16639,4586,102,65,12
10/9/2019,19:11:58,0.1,1.4,5188,1362,46,14,12
10/9/2019,19:11:59,0.1,1.4,12778,1161,112,13,12
10/9/2019,19:12:00,0.3,1.4,19366,4162,132,47,12
10/9/2019,19:12:01,0.1,1.4,17267,3517,150,47,12
10/9/2019,19:12:02,0.7,1.4,48994,12328,271,174,12
10/9/2019,19:12:03,0.3,1.4,27450,5408,176,77,12
10/9/2019,19:12:04,0.2,1.4,79123,9370,247,137,12
10/9/2019,19:12:05,0.6,1.4,22942,5083,141,62,13
10/9/2019,19:12:06,0.2,1.4,51962,10900,267,160,13
10/9/2019,19:12:07,0.9,1.4,66479,22433,455,346,13
10/9/2019,19:12:08,0.5,1.4,65573,19644,388,289,13
10/9/2019,19:12:09,0.1,1.4,18288,5501,154,79,13
10/9/2019,19:12:10,0.4,1.4,22052,6388,194,93,13
10/9/2019,19:12:11,0.1,1.4,21590,6633,208,96,13
10/9/2019,19:12:12,0.2,1.4,21377,5954,173,85,13
10/9/2019,19:12:13,0.3,1.4,22682,6185,174,87,13
10/9/2019,19:12:14,0.4,1.4,27914,6666,170,101,13
10/9/2019,19:12:15,0.2,1.4,8652,3731,70,29,13
10/9/2019,19:12:16,0.2,1.4,19942,3416,180,47,13
10/9/2019,19:12:17,1.1,1.4,93762,27067,514,411,13
10/9/2019,19:12:18,0.4,1.4,32586,9515,245,138,13
10/9/2019,19:12:19,0.1,1.4,12548,2444,110,24,13
10/9/2019,19:12:20,0.4,1.4,18795,4547,150,56,13
10/9/2019,19:12:21,0.2,1.4,17088,2591,138,33,13
10/9/2019,19:12:22,0.7,1.4,44736,11808,275,169,13
10/9/2019,19:12:23,0.8,1.4,32670,6933,231,101,13
10/9/2019,19:12:24,0.6,1.4,104284,19298,316,294,13
10/9/2019,19:12:25,0.2,1.4,6205,3585,55,55,14
10/9/2019,19:12:26,0.2,1.4,29685,5972,128,92,14
10/9/2019,19:12:27,0.2,1.4,256,379,4,5,14
10/9/2019,19:12:28,0.7,1.4,88221,26926,473,413,14
10/9/2019,19:12:29,0.2,1.4,25000,6325,205,90,14
10/9/2019,19:12:30,0.2,1.4,18557,3176,146,43,14
10/9/2019,19:12:31,1.2,1.4,82625,25177,489,383,14
10/9/2019,19:12:32,0.1,1.4,15206,1196,134,14,14
10/9/2019,19:12:33,0.2,1.4,16269,1643,139,20,14
10/9/2019,19:12:34,0.7,1.4,18787,2420,166,33,14
10/9/2019,19:12:35,0.5,1.4,23697,2807,156,34,14
10/9/2019,19:12:36,0.4,1.4,22967,5010,182,70,14
10/9/2019,19:12:37,0.5,1.4,16387,2249,149,30,14
10/9/2019,19:12:38,0.4,1.4,21172,5692,186,81,14
10/9/2019,19:12:39,0.3,1.4,17235,6708,171,99,14
10/9/2019,19:12:40,0.5,1.4,13597,6834,151,94,14
10/9/2019,19:12:41,0.2,1.4,14316,6490,160,97,14
10/9/2019,19:12:42,0.2,1.4,79432,13878,271,208,14
10/9/2019,19:12:43,0.3,1.4,9034,1917,84,26,14
10/9/2019,19:12:44,0.3,1.4,36160,8156,166,126,15
10/9/2019,19:12:45,0.7,1.4,67401,27824,518,398,15
10/9/2019,19:12:46,1.1,1.4,108102,31790,619,482,15
10/9/2019,19:12:47,0.7,1.4,47794,11673,317,170,15
10/9/2019,19:12:48,0.5,1.4,36597,5184,205,71,15
10/9/2019,19:12:49,0.6,1.4,24250,3262,179,40,15
10/9/2019,19:12:50,0.2,1.4,19827,3218,173,45,15
10/9/2019,19:12:51,0.3,1.4,19539,4877,184,70,15
10/9/2019,19:12:52,0.1,1.4,25708,2938,172,37,15
10/9/2019,19:12:53,0.9,1.4,87003,23564,447,357,15
10/9/2019,19:12:54,0.1,1.4,448,454,7,7,15
10/9/2019,19:12:55,0.2,1.4,1578,1659,24,25,15
10/9/2019,19:12:56,0.2,1.4,1422,1475,22,23,15
10/9/2019,19:12:57,0.1,1.4,256,443,4,6,15
10/9/2019,19:12:58,0.3,1.4,77839,9854,228,145,15
10/9/2019,19:12:59,0.2,1.4,24702,2421,160,28,15
10/9/2019,19:13:00,1,1.4,117097,30052,579,450,16
10/9/2019,19:13:01,1.5,1.4,157368,42959,788,653,16
10/9/2019,19:13:02,0.4,1.4,30921,6016,228,83,16
10/9/2019,19:13:03,0.5,1.4,37363,5235,221,71,16
10/9/2019,19:13:04,0.5,1.4,27492,6058,237,89,16
10/9/2019,19:13:05,0.4,1.4,39069,8245,238,116,16
10/9/2019,19:13:06,0.5,1.4,38431,10340,302,153,16
10/9/2019,19:13:07,0.4,1.4,30931,10445,254,148,16
10/9/2019,19:13:08,0.2,1.4,25025,8246,201,121,16
10/9/2019,19:13:09,0.3,1.4,24481,8327,232,123,16
10/9/2019,19:13:10,0.2,1.4,24865,8780,238,131,16
10/9/2019,19:13:11,0.2,1.4,29067,11201,277,166,16
10/9/2019,19:13:12,0.4,1.4,47347,13322,321,199,16
10/9/2019,19:13:13,0.2,1.4,256,571,4,8,16
10/9/2019,19:13:14,0.2,1.4,24703,7376,150,112,16
10/9/2019,19:13:15,0.1,1.4,23530,5230,175,49,16
10/9/2019,19:13:16,1.2,1.4,202496,54646,966,831,16
10/9/2019,19:13:17,0.6,1.4,80426,21391,459,314,16
10/9/2019,19:13:18,0.1,1.4,35161,3668,169,42,16
10/9/2019,19:13:19,0.9,1.4,61267,12968,300,173,16
10/9/2019,19:13:20,1.1,1.4,57323,12878,320,185,16
10/9/2019,19:13:21,1.5,1.4,108591,28977,571,434,16
10/9/2019,19:13:22,0.4,1.4,32532,8148,253,116,16
10/9/2019,19:13:23,0.2,1.4,256,379,4,5,16
10/9/2019,19:13:24,0.5,1.4,30671,8882,137,137,16
10/9/2019,19:13:25,0.2,1.4,640,891,10,13,16
10/9/2019,19:13:26,0.2,1.4,1615,1859,25,29,16
10/9/2019,19:13:27,0.3,1.4,11611,2061,109,28,16
10/9/2019,19:13:28,0.2,1.4,35001,4317,189,54,16
10/9/2019,19:13:29,0.2,1.4,41480,5699,230,75,16
10/9/2019,19:13:30,0.8,1.4,211208,43622,792,661,17
10/9/2019,19:13:31,1.4,1.4,191466,58135,1012,876,17
10/9/2019,19:13:32,0.1,1.4,31120,3792,181,48,17
10/9/2019,19:13:33,0.4,1.4,40734,7417,257,109,17
10/9/2019,19:13:34,0.1,1.4,21488,1917,164,22,17
10/9/2019,19:13:35,0.3,1.4,46468,7576,272,107,17
10/9/2019,19:13:36,0.5,1.4,32948,10019,259,145,17
10/9/2019,19:13:38,0.4,1.4,35300,10844,270,161,17
10/9/2019,19:13:39,0.7,1.4,37344,10651,257,154,17
10/9/2019,19:13:40,0.5,1.4,46523,12770,317,182,17
10/9/2019,19:13:41,0.4,1.4,43320,11621,291,171,17
10/9/2019,19:13:42,0.5,1.4,48130,10498,301,156,17
10/9/2019,19:13:43,0.1,1.4,9754,1083,70,13,17
10/9/2019,19:13:44,1,1.4,111145,25400,386,389,17
10/9/2019,19:13:45,0.1,1.4,9456,1071,84,13,18
10/9/2019,19:13:46,1.2,1.4,175456,53816,942,794,18
10/9/2019,19:13:47,0.9,1.4,159001,41437,781,626,18
10/9/2019,19:13:48,0.5,1.4,55391,10223,310,146,18
10/9/2019,19:13:49,0.2,1.4,33453,5700,243,76,18
10/9/2019,19:13:50,0.2,1.4,20153,1260,175,15,18
10/9/2019,19:13:51,0.6,1.4,47761,11687,310,173,18
10/9/2019,19:13:52,0.2,1.4,43557,7816,267,109,18
10/9/2019,19:13:53,1.1,1.4,97625,25343,510,386,18
10/9/2019,19:13:54,0.3,1.4,23313,4714,227,68,18
10/9/2019,19:13:55,0.2,1.4,21889,1575,193,19,18
10/9/2019,19:13:56,0.7,1.4,30318,5632,239,82,18
10/9/2019,19:13:57,0.2,1.4,21359,2919,198,40,18
10/9/2019,19:13:58,0.7,1.4,45043,11068,330,162,18
10/9/2019,19:13:59,1.3,1.4,84180,19097,431,280,18
10/9/2019,19:14:00,1.3,1.4,91021,23938,494,346,18
10/9/2019,19:14:01,0.4,1.4,45519,5756,227,74,18
10/9/2019,19:14:02,0.2,1.4,37241,3766,231,49,18
10/9/2019,19:14:03,0.9,1.4,33901,4436,224,59,18
10/9/2019,19:14:04,0.9,1.4,98787,12838,351,186,19
10/9/2019,19:14:05,1.2,1.4,109178,25437,544,382,19
10/9/2019,19:14:06,0.6,1.4,82002,25822,558,386,19
10/9/2019,19:14:07,0.2,1.4,29538,10791,308,167,19
10/9/2019,19:14:08,0.5,1.4,24097,9544,211,140,19
10/9/2019,19:14:09,0.3,1.4,17924,7255,196,109,19
10/9/2019,19:14:10,0.3,1.4,19130,8156,214,124,19
10/9/2019,19:14:11,0.2,1.4,16890,6361,180,95,19
10/9/2019,19:14:12,0.6,1.4,88348,24208,535,368,19
10/9/2019,19:14:13,0.2,1.4,9532,3797,104,55,19
